ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
481,20130601,20130613,20130608,11911,1,6,9,SO59215,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
596,20130601,20130613,20130608,17803,1,98,10,SO59216,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,,,41426,41438,41433
478,20130601,20130613,20130608,17803,1,98,10,SO59216,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
477,20130601,20130613,20130608,17803,1,98,10,SO59216,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
463,20130601,20130613,20130608,17803,1,98,10,SO59216,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41426,41438,41433
592,20130601,20130613,20130608,24536,1,100,8,SO59217,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,41426,41438,41433
485,20130601,20130613,20130608,24536,1,100,8,SO59217,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41426,41438,41433
372,20130601,20130613,20130608,20811,1,98,10,SO59218,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,41426,41438,41433
225,20130601,20130613,20130608,20811,1,98,10,SO59218,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41426,41438,41433
222,20130601,20130613,20130608,20811,1,98,10,SO59218,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
363,20130601,20130613,20130608,15082,1,100,7,SO59219,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,41426,41438,41433
487,20130601,20130613,20130608,15082,1,100,7,SO59219,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,41426,41438,41433
472,20130601,20130613,20130608,15082,1,100,7,SO59219,3,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,41426,41438,41433
490,20130601,20130613,20130608,29283,1,19,4,SO59220,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41426,41438,41433
539,20130601,20130613,20130608,28995,1,100,1,SO59221,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41426,41438,41433
529,20130601,20130613,20130608,28995,1,100,1,SO59221,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41426,41438,41433
480,20130601,20130613,20130608,28995,1,100,1,SO59221,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41426,41438,41433
530,20130601,20130613,20130608,28360,1,100,4,SO59222,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
480,20130601,20130613,20130608,28360,2,100,4,SO59222,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41426,41438,41433
541,20130601,20130613,20130608,27241,1,100,4,SO59223,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41426,41438,41433
535,20130601,20130613,20130608,26000,1,100,4,SO59224,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41426,41438,41433
528,20130601,20130613,20130608,26000,1,100,4,SO59224,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
480,20130601,20130613,20130608,26000,2,100,4,SO59224,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41426,41438,41433
541,20130601,20130613,20130608,26577,1,100,4,SO59225,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41426,41438,41433
530,20130601,20130613,20130608,26577,1,100,4,SO59225,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
214,20130601,20130613,20130608,26577,1,100,4,SO59225,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
536,20130601,20130613,20130608,12183,1,19,6,SO59226,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41426,41438,41433
528,20130601,20130613,20130608,12183,1,19,6,SO59226,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
222,20130601,20130613,20130608,12183,1,19,6,SO59226,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
528,20130601,20130613,20130608,23294,1,100,1,SO59227,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
536,20130601,20130613,20130608,23294,1,100,1,SO59227,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41426,41438,41433
480,20130601,20130613,20130608,23294,1,100,1,SO59227,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41426,41438,41433
528,20130601,20130613,20130608,12969,1,19,6,SO59228,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
536,20130601,20130613,20130608,12969,1,19,6,SO59228,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,41426,41438,41433
480,20130601,20130613,20130608,12969,1,19,6,SO59228,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41426,41438,41433
477,20130601,20130613,20130608,20689,1,100,1,SO59229,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
478,20130601,20130613,20130608,20689,1,100,1,SO59229,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
471,20130601,20130613,20130608,20689,1,100,1,SO59229,3,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,41426,41438,41433
478,20130601,20130613,20130608,20791,1,100,4,SO59230,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
485,20130601,20130613,20130608,13867,1,100,1,SO59231,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41426,41438,41433
217,20130601,20130613,20130608,13867,1,100,1,SO59231,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
485,20130601,20130613,20130608,14768,1,100,8,SO59232,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41426,41438,41433
214,20130601,20130613,20130608,14768,1,100,8,SO59232,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
234,20130601,20130613,20130608,14768,1,100,8,SO59232,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41426,41438,41433
485,20130601,20130613,20130608,13448,1,100,4,SO59233,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41426,41438,41433
539,20130601,20130613,20130608,20179,1,98,10,SO59234,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41426,41438,41433
225,20130601,20130613,20130608,12293,1,98,10,SO59235,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41426,41438,41433
489,20130601,20130613,20130608,12293,1,98,10,SO59235,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41426,41438,41433
477,20130601,20130613,20130608,22497,1,100,8,SO59236,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
491,20130601,20130613,20130608,22497,1,100,8,SO59236,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41426,41438,41433
541,20130601,20130613,20130608,23936,1,100,7,SO59237,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41426,41438,41433
530,20130601,20130613,20130608,23936,1,100,7,SO59237,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
487,20130601,20130613,20130608,23936,1,100,7,SO59237,3,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,41426,41438,41433
222,20130601,20130613,20130608,23936,1,100,7,SO59237,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
541,20130601,20130613,20130608,14839,1,98,10,SO59238,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41426,41438,41433
530,20130601,20130613,20130608,14839,1,98,10,SO59238,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
480,20130601,20130613,20130608,14839,2,98,10,SO59238,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,41426,41438,41433
537,20130601,20130613,20130608,11161,1,100,4,SO59239,1,1,1,35.0,35.0,0,0,13.09,13.09,35.0,2.8,0.875,,,41426,41438,41433
528,20130601,20130613,20130608,11161,1,100,4,SO59239,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
478,20130601,20130613,20130608,11161,1,100,4,SO59239,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
477,20130601,20130613,20130608,11161,1,100,4,SO59239,4,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
380,20130601,20130613,20130608,20461,1,100,4,SO59240,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,41426,41438,41433
479,20130601,20130613,20130608,20461,1,100,4,SO59240,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,20461,1,100,4,SO59240,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
222,20130601,20130613,20130608,20461,1,100,4,SO59240,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
588,20130601,20130613,20130608,14497,1,19,6,SO59241,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,41426,41438,41433
222,20130601,20130613,20130608,14497,1,19,6,SO59241,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
587,20130601,20130613,20130608,14560,1,100,4,SO59242,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,41426,41438,41433
476,20130601,20130613,20130608,14560,1,100,4,SO59242,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,41426,41438,41433
590,20130601,20130613,20130608,14378,1,100,4,SO59243,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,41426,41438,41433
478,20130601,20130613,20130608,14378,1,100,4,SO59243,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
477,20130601,20130613,20130608,14378,1,100,4,SO59243,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
463,20130601,20130613,20130608,14378,1,100,4,SO59243,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41426,41438,41433
597,20130601,20130613,20130608,19691,1,100,1,SO59244,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,,,41426,41438,41433
535,20130601,20130613,20130608,19691,1,100,1,SO59244,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41426,41438,41433
528,20130601,20130613,20130608,19691,1,100,1,SO59244,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
361,20130601,20130613,20130608,14005,1,100,4,SO59245,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,41426,41438,41433
478,20130601,20130613,20130608,14005,1,100,4,SO59245,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
477,20130601,20130613,20130608,14005,1,100,4,SO59245,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
481,20130601,20130613,20130608,14005,1,100,4,SO59245,4,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
355,20130601,20130613,20130608,13895,1,100,1,SO59246,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,41426,41438,41433
485,20130601,20130613,20130608,13895,1,100,1,SO59246,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41426,41438,41433
217,20130601,20130613,20130608,13895,1,100,1,SO59246,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
363,20130601,20130613,20130608,13903,1,100,4,SO59247,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,41426,41438,41433
214,20130601,20130613,20130608,13903,1,100,4,SO59247,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
353,20130601,20130613,20130608,12016,2,100,4,SO59248,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,41426,41438,41433
478,20130601,20130613,20130608,12016,1,100,4,SO59248,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
477,20130601,20130613,20130608,12016,1,100,4,SO59248,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
359,20130601,20130613,20130608,11956,1,100,4,SO59249,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,41426,41438,41433
357,20130601,20130613,20130608,12026,1,100,4,SO59250,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,41426,41438,41433
478,20130601,20130613,20130608,12026,1,100,4,SO59250,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41426,41438,41433
477,20130601,20130613,20130608,12026,1,100,4,SO59250,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
473,20130601,20130613,20130608,12026,1,100,4,SO59250,4,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,41426,41438,41433
580,20130601,20130613,20130608,20211,1,6,9,SO59251,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,41426,41438,41433
490,20130601,20130613,20130608,20211,1,6,9,SO59251,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41426,41438,41433
384,20130601,20130613,20130608,24462,1,6,9,SO59252,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,41426,41438,41433
488,20130601,20130613,20130608,24462,1,6,9,SO59252,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41426,41438,41433
382,20130601,20130613,20130608,25053,2,6,9,SO59253,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,41426,41438,41433
225,20130601,20130613,20130608,25053,1,6,9,SO59253,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41426,41438,41433
490,20130601,20130613,20130608,25053,1,6,9,SO59253,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41426,41438,41433
604,20130601,20130613,20130608,28316,1,6,9,SO59254,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,41426,41438,41433
567,20130601,20130613,20130608,26579,1,100,4,SO59255,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,41426,41438,41433
479,20130601,20130613,20130608,26579,1,100,4,SO59255,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,26579,1,100,4,SO59255,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
222,20130601,20130613,20130608,26579,1,100,4,SO59255,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
569,20130601,20130613,20130608,26601,1,100,4,SO59256,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,41426,41438,41433
479,20130601,20130613,20130608,26601,1,100,4,SO59256,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,26601,1,100,4,SO59256,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
217,20130601,20130613,20130608,26601,1,100,4,SO59256,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
570,20130601,20130613,20130608,29128,1,100,4,SO59257,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,41426,41438,41433
541,20130601,20130613,20130608,29128,1,100,4,SO59257,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41426,41438,41433
571,20130601,20130613,20130608,29166,1,100,4,SO59258,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,41426,41438,41433
479,20130601,20130613,20130608,29166,1,100,4,SO59258,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,29166,1,100,4,SO59258,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
563,20130601,20130613,20130608,12113,1,19,6,SO59259,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,41426,41438,41433
541,20130601,20130613,20130608,12113,1,19,6,SO59259,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41426,41438,41433
530,20130601,20130613,20130608,12113,1,19,6,SO59259,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
465,20130601,20130613,20130608,12113,1,19,6,SO59259,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41426,41438,41433
563,20130601,20130613,20130608,25284,1,100,4,SO59260,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,41426,41438,41433
217,20130601,20130613,20130608,25284,1,100,4,SO59260,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
561,20130601,20130613,20130608,25404,1,100,4,SO59261,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,41426,41438,41433
479,20130601,20130613,20130608,25404,1,100,4,SO59261,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,25404,1,100,4,SO59261,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
214,20130601,20130613,20130608,25404,1,100,4,SO59261,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
472,20130601,20130613,20130608,17676,1,100,4,SO59262,1,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,41426,41438,41433
605,20130601,20130613,20130608,17676,1,100,4,SO59262,2,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,41426,41438,41433
604,20130601,20130613,20130608,18459,1,100,4,SO59263,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,41426,41438,41433
477,20130601,20130613,20130608,18459,1,100,4,SO59263,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
479,20130601,20130613,20130608,18459,1,100,4,SO59263,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
214,20130601,20130613,20130608,18459,1,100,4,SO59263,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
606,20130601,20130613,20130608,23173,1,100,1,SO59264,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,41426,41438,41433
477,20130601,20130613,20130608,23173,1,100,1,SO59264,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
479,20130601,20130613,20130608,23173,1,100,1,SO59264,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
217,20130601,20130613,20130608,23173,1,100,1,SO59264,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
584,20130601,20130613,20130608,22256,1,100,4,SO59265,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,41426,41438,41433
225,20130601,20130613,20130608,22256,1,100,4,SO59265,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,41426,41438,41433
538,20130601,20130613,20130608,22256,1,100,4,SO59265,3,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41426,41438,41433
388,20130601,20130613,20130608,19414,1,19,6,SO59266,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,41426,41438,41433
539,20130601,20130613,20130608,19414,1,19,6,SO59266,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41426,41438,41433
384,20130601,20130613,20130608,19473,1,100,7,SO59267,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,41426,41438,41433
479,20130601,20130613,20130608,19473,1,100,7,SO59267,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,19473,1,100,7,SO59267,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
388,20130601,20130613,20130608,20726,1,100,8,SO59268,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,41426,41438,41433
479,20130601,20130613,20130608,20726,1,100,8,SO59268,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,20726,1,100,8,SO59268,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
463,20130601,20130613,20130608,20726,1,100,8,SO59268,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41426,41438,41433
564,20130601,20130613,20130608,16603,1,100,8,SO59269,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,41426,41438,41433
479,20130601,20130613,20130608,16603,1,100,8,SO59269,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,16603,1,100,8,SO59269,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
222,20130601,20130613,20130608,16603,1,100,8,SO59269,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41426,41438,41433
586,20130601,20130613,20130608,14049,1,6,9,SO59270,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,41426,41438,41433
479,20130601,20130613,20130608,14049,1,6,9,SO59270,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,14049,1,6,9,SO59270,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
483,20130601,20130613,20130608,14049,1,6,9,SO59270,4,1,1,120.0,120.0,0,0,44.88,44.88,120.0,9.6,3.0,,,41426,41438,41433
574,20130601,20130613,20130608,11457,1,6,9,SO59271,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,41426,41438,41433
479,20130601,20130613,20130608,11457,1,6,9,SO59271,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41426,41438,41433
477,20130601,20130613,20130608,11457,1,6,9,SO59271,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41426,41438,41433
488,20130601,20130613,20130608,11457,1,6,9,SO59271,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,41426,41438,41433
465,20130601,20130613,20130608,11457,1,6,9,SO59271,5,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,41426,41438,41433
528,20130531,20130612,20130607,11755,1,6,9,SO59143,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41425,41437,41432
535,20130531,20130612,20130607,11755,1,6,9,SO59143,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41425,41437,41432
529,20130531,20130612,20130607,15206,1,6,9,SO59144,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41425,41437,41432
539,20130531,20130612,20130607,15206,1,6,9,SO59144,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,41425,41437,41432
217,20130531,20130612,20130607,15206,1,6,9,SO59144,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41425,41437,41432
485,20130531,20130612,20130607,23527,1,6,9,SO59145,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,41425,41437,41432
214,20130531,20130612,20130607,23527,1,6,9,SO59145,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41425,41437,41432
580,20130531,20130612,20130607,21020,1,98,10,SO59146,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,41425,41437,41432
479,20130531,20130612,20130607,21020,1,98,10,SO59146,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41425,41437,41432
477,20130531,20130612,20130607,21020,1,98,10,SO59146,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41425,41437,41432
